"uniqueID";"completion_time_min";"completion_time";"completion_time_sec";"timestamp_start";"timestamp_end";"sender";"sender_id";"ended_on";"strategy";"comment_general";"include";"uniqueID_t1";"gender_t1";"age_t1";"entry_via_t1";"seriousness_t1";"condition_t1";"completion_time_min_t1";"completion_time_t1";"completion_time_sec_t1";"timestamp_start_t1";"timestamp_end_t1";"sender_t1";"sender_id_t1";"ended_on_t1";"svs_angle_t1";"SVOtyp_ring_t1";"svs_angle_slider_t1";"SVOtyp_slider_t1";"include_t1";"mean_angle";"measure_self";"dec_self_slider";"dec_self_ring";"get_from";"dec_self";"dec_other";"Betrag_t1";"Betrag";"Betrag_total"
97;11,8919166666667;713515;713,515;"2026-06-17T12:40:00.152Z";"2026-06-17T12:51:53.688Z";"root";NA;"completion";"Eine Option finden, die für beide TN wahrscheinlich Vorteile bringt, nicht nur auf meinen Gewinn achten.
Nur dann weitere Werte aufdecken, wenn der mögliche Gewinn für eine Partei sehr gering = 0,XX € beträgt.";" ";1;87;"female";32;"keyboard";"serious";"ring_first";15,9613299999992;957679,799999952;957,679799999952;"2026-06-09T19:03:42.214Z";"2026-06-09T19:19:39.895Z";"root";NA;"completion";53,3229085120094;"Prosocial";43,7391481338819;"Prosocial";1;48,5310283229456;"slider";7;5;196;270;281;6,51;6,46;12,97
98;15,1303283333302;907819,699999809;907,819699999809;"2026-06-17T12:46:24.380Z";"2026-06-17T13:01:32.197Z";"root";NA;"completion";" Ich habe lediglich meine eigenen Beträge betrachtet und gehofft, dass ich durch möglichst wenige Informationen ermitteln kann, welche Option lukrativer ist";" ";1;161;"male";26;"mouse";"serious";"slider_first";7,50910333333015;450546,199999809;450,546199999809;"2026-06-10T09:36:47.766Z";"2026-06-10T09:44:18.315Z";"root";NA;"completion";30,0212253575505;"Prosocial";34,4805022314074;"Prosocial";1;32,2508637944789;"ring";2;24;235;273;256;6,29;7,09;13,38
99;9,330425;559825,5;559,8255;"2026-06-17T12:51:12.665Z";"2026-06-17T13:00:32.490Z";"root";NA;"completion";" Suche nach verstecktem hohen Betrag, bei niedrigen Startern";" ";1;190;"male";29;"mouse";"serious";"ring_first";10,4255866666667;625535,2;625,5352;"2026-06-10T16:24:38.752Z";"2026-06-10T16:35:04.287Z";"root";NA;"completion";58,4412048370986;"Altruist";42,8940750818402;"Prosocial";1;50,6676399594694;"slider";3;21;124;190;150;4,4;5,25;9,65
100;9,2087850000004;552527,100000024;552,527100000024;"2026-06-17T12:17:30.735Z";"2026-06-17T13:02:14.056Z";"root";NA;"completion";" Ich habe immer die Summe für das was ich bereits sehen konnte addiert. Wenn die zwei Felder noch kleiner waren als das eine Feld auf der anderen Seite, habe ich mich für die mit nur einem aufgedeckten Kasten entschieden. Die untere Zeile habe ich so gut wie ignoriert.";" ";1;198;"female";21;"mouse";"serious";"ring_first";7,84111666666667;470467;470,467;"2026-06-10T19:31:52.128Z";"2026-06-10T19:39:42.623Z";"root";NA;"completion";30,0294017615146;"Prosocial";19,8057139093724;"Individualist";1;24,9175578354435;"slider";7;4;216;256;-100;2,56;6,92;9,48
101;5,2026199999998;312157,199999988;312,157199999988;"2026-06-17T13:06:15.187Z";"2026-06-17T13:11:27.560Z";"root";NA;"completion";" ";" ";1;193;"female";60;"other1";"serious";"ring_first";9,40086666666667;564052;564,052;"2026-06-10T18:10:13.651Z";"2026-06-10T18:19:37.725Z";"root";NA;"completion";3,25194560036386;"Individualist";11,5801935805144;"Individualist";1;7,41606959043913;"ring";4;12;180;-41;270;3,29;8,38;11,67
102;11,649351666673;698961,100000381;698,961100000382;"2026-06-17T13:41:34.575Z";"2026-06-17T13:53:13.525Z";"root";NA;"completion";"Ich habe probiert zu denken wie ein Homo Ökonomikus, gerade habe ich 0€, gleich könnte ich was haben. Wenn ich mehr wie einen Hinweis nutze ist klar, dass die andere Person und ich 10 Cent verlieren. Klar kann es sein, dass die Option gegen die ich mich entschieden habe besser ist, als die andere, dass weiß ich ja nicht, weil diese immer noch verdeckt ist, aber sie kann auch schlechter sein. Also habe ich mich für die höhere Summe entschieden und Kosten vermieden.";"Ich hätte es spannend gefunden, wenn die verdeckten Beträge aufgedeckt worden wären. Ich Fällen, wo die andere Option doch die bessere gewesen wäre, hätte man sich vielleicht geärgert und basierend darauf, hätte man vielleicht beim nächsten Mal doch die 10 Cent eher in Kauf genommen. Prinzipiell ist es ja schon so, dass man im normalen Leben ja probiert so viele Informationen zusammenzutragen wie möglich, um eine fundierte Entscheidung zu treffen und dass man auch probiert aus \"Fehlern\" auch wenn es hier ja Zufall ist, zu lernen.";1;17;"female";25;"mouse";"serious";"slider_first";8,54513999999762;512708,399999857;512,708399999857;"2026-06-09T09:18:13.670Z";"2026-06-09T09:26:46.388Z";"root";NA;"completion";0;"Individualist";20,5469226563159;"Individualist";1;10,2734613281579;"slider";11;24;96;256;244;6;8,07;14,07
103;2,90215;174129;174,129;"2026-06-17T13:59:54.277Z";"2026-06-17T14:02:48.421Z";"root";NA;"completion";" ";" ";0;160;"female";34;"mouse";"serious";"ring_first";4,69316666666667;281590;281,59;"2026-06-10T09:26:14.227Z";"2026-06-10T09:30:55.830Z";"root";NA;"completion";-7,12501634890177;"Individualist";21,8241413953012;"Individualist";1;7,34956252319972;NA;NA;NA;NA;NA;NA;1;1;2
104;5,97848333333333;358709;358,709;"2026-06-17T14:07:38.557Z";"2026-06-17T14:13:37.268Z";"search_task";"10";"completion";NA;NA;1;123;"female";35;"mouse";"serious";"ring_first";2,45568333333333;147341;147,341;"2026-06-10T04:51:37.310Z";"2026-06-10T04:54:04.656Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";3;9;61;300;293;6,93;6,85;13,78
105;8,71088000000001;522652,800000001;522,652800000001;"2026-06-17T14:10:47.713Z";"2026-06-17T14:19:30.355Z";"root";NA;"completion";" ";" ";1;141;"female";28;"mouse";"serious";"ring_first";12,4396816666667;746380,9;746,3809;"2026-06-10T07:12:33.099Z";"2026-06-10T07:24:59.454Z";"root";NA;"completion";30,0212253575505;"Prosocial";26,9302876785118;"Prosocial";1;28,4757565180311;"ring";13;20;245;273;48;4,21;8,26;12,47
106;2,10626666666667;126376;126,376;"2026-06-17T14:14:04.402Z";"2026-06-17T14:16:10.787Z";"root";NA;"completion";" schnell";" ";0;123;"female";35;"mouse";"serious";"ring_first";2,45568333333333;147341;147,341;"2026-06-10T04:51:37.310Z";"2026-06-10T04:54:04.656Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";3;9;61;300;293;6,93;6,85;13,78
107;17,3641166666667;1041847;1041,847;"2026-06-17T14:21:13.128Z";"2026-06-17T14:38:34.991Z";"root";NA;"completion";" DIe zweite Zahl von der niedrigeren Summe aufgedeckt, um abschätzen zu können, ob es mehr oder weniger sein könnte als die andere Summe. Wenn die Summe der beiden aufgedeckten Zahlen unter der anderen ersten Zahl lag, immer die. Anders als beim ersten Teil der Studie habe ich kaum auf den Gewinn der anderen Person geachtet (außer er war sehr niedrig), da es ja nur Gewinn sein konnte und da die Entscheidung für den eigenen Anteil schon kompliziert genug war. Ich habe also versucht immer mit dem möglichst höchsten Gewinn zu gehen und habe weitere Zahlen nur aufgedeckt, wenn es sehr knapp war und auch nur Zahlen von mir.";" Hätte gerne nach der Auswahl alle Zahlen aufgedeckt gesehen. Das hätte mir auch eine bessere Einschätzung für die weiteren Runden gegeben und wäre einfach interessant, ob man sich \"richtig\" entschieden hat.";1;188;"female";30;"mouse";"serious";"ring_first";14,79555;887733;887,733;"2026-06-10T16:19:37.825Z";"2026-06-10T16:34:25.570Z";"root";NA;"completion";15,0078752205107;"Individualist";26,0949425102565;"Prosocial";1;20,5514088653836;"ring";9;9;151;200;204;5,04;5,97;11,01
108;4,23275500000119;253965,300000072;253,965300000072;"2026-06-17T14:21:47.120Z";"2026-06-17T14:26:01.085Z";"root";NA;"completion";" ich habe geraten irgendwie ";" ";1;139;"male";36;"mouse";"serious";"ring_first";4,12688333333333;247613;247,613;"2026-06-10T07:02:23.233Z";"2026-06-10T07:06:30.846Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";14;15;84;300;262;6,62;6,17;12,79
109;6,74789833333343;404873,900000006;404,873900000006;"2026-06-17T14:28:03.269Z";"2026-06-17T14:34:48.143Z";"root";NA;"completion";" Summe";" ";1;119;"female";30;"mouse";"serious";"slider_first";45,9452666666667;2756716;2756,716;"2026-06-09T23:45:42.972Z";"2026-06-10T00:31:39.688Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";12;10;258;-93;225;2,32;6,64;8,96
110;4,74328333333333;284597;284,597;"2026-06-17T14:28:17.122Z";"2026-06-17T14:33:01.736Z";"root";NA;"completion";" ";" ";1;138;"female";27;"mouse";"serious";"ring_first";10,40885;624531;624,531;"2026-06-10T06:57:40.026Z";"2026-06-10T07:08:04.565Z";"root";NA;"completion";59,7035518237615;"Altruist";42,4782403475464;"Prosocial";1;51,090896085654;"slider";4;18;150;255;270;6,25;5,71;11,96
111;9,92926666666667;595756;595,756;"2026-06-17T14:37:46.153Z";"2026-06-17T14:47:41.917Z";"root";NA;"completion";"- Immer zwei bei beiden Seiten aufmachen
- Jede Seite zusammenrechnen und dann für die Seite entscheiden wo insgesamt für beide am meisten bei rumkommt";" ";1;153;"male";27;"mouse";"serious";"ring_first";13,8035333333333;828212;828,212;"2026-06-10T08:43:35.422Z";"2026-06-10T08:57:23.634Z";"root";NA;"completion";52,4931871303161;"Prosocial";41,1365407791171;"Prosocial";1;46,8148639547166;"ring";6;24;117;200;270;5,7;5,78;11,48
112;18,0777550000002;1084665,30000001;1084,66530000001;"2026-06-17T14:38:58.488Z";"2026-06-17T14:57:03.158Z";"root";NA;"completion";" Zu Beginn bin ich recht willkürlich vorgegangen, zwischendrin habe ich auch etwas herumprobiert, indem ich bspw. alle Beträge aufgedeckt habe. Ansonsten habe ich die kostenfreie Aufdeckung meist für einen eigenen Betrag jener Option genutzt, die die geringere Auszahlung (zwischen meinen beiden Auszahlungsoptionen) hatte. Der Gedanke dabei war, dass wenn der zweite Betrag ebenfalls sehr niedrig ist (in Summe vielleicht sogar noch immer niedriger als der einzelne offene Auszahlungsbetrag für mich aus der anderen Option), dass die Chance eher gering war, dass der 3. Betrag die Summe nicht soweit wird erhöhen können, dass sie die Summe der anderen Option übertrifft. Die Beträge für die andere Person habe ich komplett ignoriert und bin ganz auf den eigenen Vorteil gegangen. Das habe ich letzte Woche anders gemacht und immer versucht, dass die Beträge ungefähr gleich sind oder welche Option in der Gesamtsumme am meisten abwirft.";" ";1;177;"male";31;"keyboard";"serious";"ring_first";12,012775;720766,5;720,7665;"2026-06-10T12:38:47.922Z";"2026-06-10T12:50:48.693Z";"root";NA;"completion";52,4786895081482;"Prosocial";42,4535334516806;"Prosocial";1;47,4661114799144;"ring";15;11;32;200;293;5,93;6,26;12,19
113;6,368755;382125,3;382,1253;"2026-06-17T14:39:47.615Z";"2026-06-17T14:46:09.741Z";"root";NA;"completion";"Ich habe geschaut, dass ich mind. 2,00 Euro bekomme, was etwas weniger als 50 Prozent der Gesamtsumme entspräche.";" ";1;184;"female";38;"mouse";"serious";"slider_first";3,259375;195562,5;195,5625;"2026-06-10T14:09:19.157Z";"2026-06-10T14:12:34.720Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";4;4;241;273;285;6,58;5,27;11,85
114;7,01793333333333;421076;421,076;"2026-06-17T14:45:30.417Z";"2026-06-17T14:52:31.499Z";"root";NA;"completion";" ";" ";1;183;"female";24;"mouse";"serious";"ring_first";6,90508333333333;414305;414,305;"2026-06-10T13:56:55.409Z";"2026-06-10T14:03:49.722Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";1;6;138;300;255;6,55;7,17;13,72
115;4,41356666666667;264814;264,814;"2026-06-17T14:51:04.804Z";"2026-06-17T14:55:29.629Z";"root";NA;"completion";"- Vergleichen der aufgedeckten Werte
- Möglichst wenig eigene Kosten durch unnötiges Aufdecken zu verursachen
";" ";1;56;"other";26;"mouse";"serious";"slider_first";9,9725;598350;598,35;"2026-06-09T15:47:17.402Z";"2026-06-09T15:57:15.763Z";"root";NA;"completion";3,25194560036386;"Individualist";42,0090909817406;"Prosocial";1;22,6305182910522;"slider";7;3;113;300;256;6,56;9,24;15,8
116;5,36685;322011;322,011;"2026-06-17T15:22:11.694Z";"2026-06-17T15:27:33.705Z";"search_task";"10";"completion";NA;NA;1;7;"female";19;"touchscreen";"serious";"ring_first";13,1578333333333;789470;789,47;"2026-06-09T08:14:09.667Z";"2026-06-09T08:27:54.909Z";"root";NA;"completion";7,19923363836765;"Individualist";34,6023195962172;"Prosocial";1;20,9007766172924;"ring";7;1;59;200;241;5,41;5,85;11,26
117;3,59241666666667;215545;215,545;"2026-06-17T15:28:51.603Z";"2026-06-17T15:32:27.149Z";"root";NA;"completion";" sobald der aufedeckte betrag >1 war habe ich mich für diese option entschieden ";" ";0;7;"female";19;"touchscreen";"serious";"ring_first";13,1578333333333;789470;789,47;"2026-06-09T08:14:09.667Z";"2026-06-09T08:27:54.909Z";"root";NA;"completion";7,19923363836765;"Individualist";34,6023195962172;"Prosocial";1;20,9007766172924;"ring";7;1;59;200;241;5,41;5,85;11,26
118;10,915935;654956,1;654,9561;"2026-06-17T15:33:17.564Z";"2026-06-17T15:44:12.524Z";"root";NA;"completion";" Ich habe erst einmal die kleinsten Beträge da etwas aufgedeckt und versucht zu schauen ob sich das mehr lohnt";" ";1;44;"female";26;"mouse";"serious";"slider_first";12,8264616666667;769587,699999999;769,587699999999;"2026-06-09T13:32:02.136Z";"2026-06-09T13:44:51.769Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";2;2;225;48;-41;1,07;6,16;7,23
119;11,0302166666667;661813;661,813;"2026-06-17T15:38:29.717Z";"2026-06-17T15:49:31.532Z";"root";NA;"completion";"Ziel: mindestens die Hälfte des möglichen Betrags (=2,55) für beide Parteien und keine starke Benachteiligung einer Partei.
Es wird daher dort aufgedeckt, wo zunächst ein kleiner Betrag angezeigt wird. Erscheint ein weiterer kleiner Betrag, wird eher die andere Option gewählt, sofern diese einen größeren Betrag verheißt - bei Unklarheit wird bei der jeweils anderen Option noch einmal aufgedeckt, um mehr Informationen zu haben.
Zusätzliche Abzüge durch weiteres Aufdecken werden eher in Kauf genommen bei kleinen angezeigten Beträgen.";" ";1;171;"male";49;"mouse";"serious";"ring_first";10,1530166666667;609181;609,181;"2026-06-10T11:38:02.582Z";"2026-06-10T11:48:11.765Z";"root";NA;"completion";45;"Prosocial";45;"Prosocial";1;45;"ring";6;17;41;-41;48;1,07;5,86;6,93
120;13,3222166666667;799333;799,333;"2026-06-17T16:07:43.389Z";"2026-06-17T16:21:02.724Z";"root";NA;"completion";" Vermeidung von kostpflichtigem Aufdecken, gefühlt hohe Prognose gewählt";" ";1;143;"male";71;"mouse";"serious";"ring_first";17,9075733333333;1074454,4;1074,4544;"2026-06-10T07:17:07.203Z";"2026-06-10T07:35:01.543Z";"root";NA;"completion";22,5531385269108;"Prosocial";26,2226501963255;"Prosocial";1;24,3878943616182;"ring";7;20;166;0;203;3,03;4,46;7,49
121;7,77735;466641;466,641;"2026-06-17T16:16:56.864Z";"2026-06-17T16:24:43.510Z";"root";NA;"completion";" - Abschätzung der Auszahlungen 
- Auswahl der Option mit möglicherweise hohem Gewinn";" ";1;189;"female";22;"mouse";"serious";"ring_first";10,10025;606015;606,015;"2026-06-10T16:20:41.516Z";"2026-06-10T16:30:47.539Z";"root";NA;"completion";26,2219667775545;"Prosocial";40,2898587810887;"Prosocial";1;33,2559127793216;"ring";13;4;22;200;152;4,52;7,04;11,56
122;9,63616499999998;578169,899999999;578,169899999999;"2026-06-17T16:18:06.627Z";"2026-06-17T16:27:44.799Z";"root";NA;"completion";" Ich habe in den meisten Fällen meine Auswahl vom höchsten Erstbetrag abhängig gemacht und überlegt wie wahrscheinlich es ist dass der andere Betrag, zusammengerechnet mit den anderen unbekannten Zahlen, höher ist als der höhere Erstbetrag.";" ";1;179;"female";25;"keyboard";"serious";"ring_first";10,3838299999999;623029,799999997;623,029799999997;"2026-06-10T13:03:52.756Z";"2026-06-10T13:14:15.798Z";"root";NA;"completion";-7,12501634890178;"Individualist";16,9619533812933;"Individualist";1;4,91846851619576;"slider";9;22;188;300;273;6,73;6,41;13,14
123;15,14731;908838,600000001;908,838600000002;"2026-06-17T16:18:06.649Z";"2026-06-17T16:33:15.489Z";"root";NA;"completion";" Zu Beginn habe ich bei der Option nachgeschaut, bei der es keinen zu großen Unterschied zwischen mir und dem Mitspielenden gibt. Dann habe ich eigene Zusatzbeträge aufgedeckt,  und zwar so viele, bis mir die Wahrscheinlichkeit hoch genug erschien, dass mein Betrag ziemlich hoch sein wird. Bei diesen Schritten habe ich keine Beträge des Mitspielenden aufgedeckt, das war für mich zweitrangig.";" ";1;167;"female";69;"mouse";"serious";"slider_first";13,2146433333333;792878,6;792,8786;"2026-06-10T10:48:22.937Z";"2026-06-10T11:01:35.816Z";"root";NA;"completion";13,9564443837118;"Individualist";23,8555441066844;"Prosocial";1;18,9059942451981;"slider";10;21;210;300;262;6,62;8,05;14,67
124;30,5722781;1834336,686;1834,336686;"2026-06-17T16:21:34.719Z";"2026-06-17T16:52:12.206Z";"root";NA;"completion";"Ich habe mich schwer getan, für die Infos zu bezahlen. Meistens war mir direkt am Anfang (bei den ersten aufgedeckten Spalte), was ich wähle. Durch das Aufdecken habe ich evtl. meine Meinung geändert.";" ";1;43;"female";33;"mouse";"serious";"slider_first";14,9768666666667;898612;898,612;"2026-06-09T13:25:35.515Z";"2026-06-09T13:40:34.146Z";"root";NA;"completion";37,5213104918518;"Prosocial";41,7019802665181;"Prosocial";1;39,6116453791849;"ring";3;5;91;-41;-93;-0,34;5,2;4,86
125;10,5796;634776;634,776;"2026-06-17T16:55:58.641Z";"2026-06-17T17:06:33.433Z";"root";NA;"completion";"Bei ähnlichen Studien habe ich eigentlich immer versucht, es so „fair” wie möglich zu machen. Dieses Vorgehen ist mir hier ehrlich gesagt etwas schwergefallen. ";" ";1;195;"male";24;"mouse";"serious";"slider_first";6,61071666666667;396643;396,643;"2026-06-10T20:00:59.227Z";"2026-06-10T20:07:35.877Z";"root";NA;"completion";61,2117311331486;"Altruist";41,3248177403936;"Prosocial";1;51,2682744367711;"ring";2;4;194;152;163;4,15;4,59;8,74
126;5,45436666666667;327262;327,262;"2026-06-17T17:10:35.184Z";"2026-06-17T17:16:02.461Z";"root";NA;"completion";" ";" ";1;133;"male";33;"mouse";"serious";"ring_first";8,7989;527934;527,934;"2026-06-10T06:15:06.383Z";"2026-06-10T06:23:54.323Z";"root";NA;"completion";26,0149028495681;"Prosocial";25,9435464074863;"Prosocial";1;25,9792246285272;"slider";11;1;10;256;278;6,34;5,81;12,15
127;8,13893333333333;488336;488,336;"2026-06-17T17:40:35.034Z";"2026-06-17T17:48:43.365Z";"root";NA;"completion";" ";" ";1;126;"female";51;"mouse";"serious";"slider_first";11,892645;713558,7;713,5587;"2026-06-10T05:15:19.669Z";"2026-06-10T05:27:13.251Z";"root";NA;"completion";6,35727966055777;"Individualist";40,7236279825471;"Prosocial";1;23,5404538215524;"ring";11;13;14;273;100;4,73;4,56;9,29
128;12,3652833333333;741917;741,917;"2026-06-17T18:22:15.951Z";"2026-06-17T18:34:37.869Z";"root";NA;"completion";"nur an eigenem Betrag orientiert, möglichst hoch, aber zwischen möglichen Beträgen nicht zu große differenzen (also wenn Wahl zwischen sehr hohem Betrag in Kombi mit sehr niedrigem Betrag, lieber nur gemäßigte Beträge, weil sicherer)";" ";1;156;"female";24;"keyboard";"serious";"ring_first";18,6792166666667;1120753;1120,753;"2026-06-10T08:56:01.388Z";"2026-06-10T09:14:42.147Z";"root";NA;"completion";19,8507159961252;"Individualist";28,7794795068526;"Prosocial";1;24,3150977514889;"slider";8;24;78;256;-73;2,83;6,8;9,63
129;4,60518333333333;276311;276,311;"2026-06-17T19:13:31.199Z";"2026-06-17T19:18:07.515Z";"root";NA;"completion";" Ich habe geschaut welche option mir den höchsten gewinn bringt und dann nach aufdecken entschieden ob ich das nach wie vor denke oder mir die Summe der anderen option mehr bringt 
";" ";1;105;"female";25;"mouse";"serious";"ring_first";5,53108333333333;331865;331,865;"2026-06-09T20:32:26.413Z";"2026-06-09T20:37:58.291Z";"root";NA;"completion";2,6351845824514;"Individualist";26,4521655929301;"Prosocial";1;14,5436750876908;"ring";14;22;47;300;-73;3,27;6,16;9,43
130;8,79438666666746;527663,200000048;527,663200000048;"2026-06-17T19:14:47.202Z";"2026-06-17T19:23:34.821Z";"root";NA;"completion";" ich habe mir meine Zahlen anzeigen lassen, wenn die erste zusätzliche zahl extrem niedrig war, habe ich mir noch eine zweite anzeigen lassen";" ";1;147;"female";21;"touchscreen";"serious";"ring_first";3,71138333333333;222683;222,683;"2026-06-10T08:18:37.956Z";"2026-06-10T08:22:20.636Z";"root";NA;"completion";22,4645922129485;"Prosocial";19,9720044100576;"Individualist";1;21,218298311503;"slider";13;2;50;300;270;6,7;7,58;14,28
131;5,2916649999996;317499,899999976;317,499899999976;"2026-06-17T19:34:07.351Z";"2026-06-17T19:39:24.852Z";"root";NA;"completion";" den höchten betrag genommen und das kästchen aufgedeckt";" ";1;120;"female";24;"mouse";"serious";"ring_first";4,54354166666667;272612,5;272,6125;"2026-06-10T03:40:40.634Z";"2026-06-10T03:45:13.242Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";9;19;130;256;200;5,56;6,27;11,83
132;3,93770500000001;236262,300000001;236,262300000001;"2026-06-17T19:40:57.003Z";"2026-06-17T19:44:53.266Z";"root";NA;"completion";" habe natürlich einfach versucht den Ertrag zu optimieren";" ";1;146;"male";39;"mouse";"serious";"slider_first";5,40455499999995;324273,299999997;324,273299999997;"2026-06-10T07:51:35.306Z";"2026-06-10T07:56:59.580Z";"root";NA;"completion";7,53733805729811;"Individualist";20,4110082223078;"Individualist";1;13,974173139803;"ring";1;19;179;200;270;5,7;7,35;13,05
133;6,4171900000001;385031,400000006;385,031400000006;"2026-06-17T19:46:02.934Z";"2026-06-17T19:52:27.981Z";"root";NA;"completion";" ich habe eigetnlich imer das feld genommen bei den der erste betrag hoher war..wenn dieser fuer mich okay war habe ich den genommen...wenn er mir sehr niedrig erschien habe ich den zweiten anderen aufgedeckt und dann die bessere wahl genommen..ich habe nie den dritten aufgedeckt weil ich dachte der einsatz ist es nicht wert ";" ";1;165;"female";34;"keyboard";"serious";"slider_first";9,12731666666667;547639;547,639;"2026-06-10T10:40:38.963Z";"2026-06-10T10:49:46.611Z";"root";NA;"completion";0;"Individualist";20,1671726830557;"Individualist";1;10,0835863415278;"ring";13;21;219;241;100;4,41;6,8;11,21
134;8,56957666666508;514174,599999905;514,174599999905;"2026-06-17T20:01:49.277Z";"2026-06-17T20:10:23.377Z";"root";NA;"completion";" ausgewogene Entscheidung zwischen Eigenoptimierung und Gleichberechtigung";" ";1;129;"male";32;"mouse";"serious";"ring_first";7,20663499999841;432398,099999905;432,398099999905;"2026-06-10T05:47:11.898Z";"2026-06-10T05:54:24.290Z";"root";NA;"completion";17,969139740157;"Individualist";30,5516282439195;"Prosocial";1;24,2603839920382;"ring";3;22;45;241;273;6,14;8,32;14,46
135;5,96893333333333;358136;358,136;"2026-06-17T20:36:01.976Z";"2026-06-17T20:42:00.112Z";"MouseLabSequence";"10_17";"completion";NA;NA;0;148;"female";30;"keyboard";"serious";"slider_first";9,1601;549606;549,606;"2026-06-10T08:19:16.903Z";"2026-06-10T08:28:26.504Z";"root";NA;"completion";15,0078752205107;"Individualist";19,9298535472136;"Individualist";1;17,4688643838622;NA;NA;NA;NA;NA;NA;1;1;2
136;2,3175350000004;139052,100000024;139,052100000024;"2026-06-17T21:04:08.635Z";"2026-06-17T21:06:27.689Z";"root";NA;"completion";" Wollte kein Geld für Informationen ausgeben und habe dann eine Information bei der aus für mich höchsten Auszahlung gewählt.";" ";0;122;"female";21;"mouse";"serious";"ring_first";2,0321600000004;121929,600000024;121,929600000024;"2026-06-10T04:48:59.673Z";"2026-06-10T04:51:01.604Z";"root";NA;"completion";1,1523459115664;"Individualist";16,9619533812933;"Individualist";1;9,05714964642985;NA;NA;NA;NA;NA;NA;1;1;2
137;14,1657049999992;849942,299999952;849,942299999952;"2026-06-17T21:30:54.318Z";"2026-06-17T21:45:04.260Z";"root";NA;"completion";" Ich habe geschaut, wo für mich das meiste Geld rauskommt.";" ";1;157;"female";69;"mouse";"serious";"ring_first";9,28472666666667;557083,6;557,0836;"2026-06-10T09:08:32.370Z";"2026-06-10T09:17:49.454Z";"root";NA;"completion";1,74531474977637;"Individualist";26,1395075138898;"Prosocial";1;13,9424111318331;"ring";7;24;4;-93;150;1,57;6,64;8,21
138;5,42266666666667;325360;325,36;"2026-06-17T22:01:35.535Z";"2026-06-17T22:07:00.894Z";"root";NA;"completion";" ";" ";0;148;"female";30;"keyboard";"serious";"slider_first";9,1601;549606;549,606;"2026-06-10T08:19:16.903Z";"2026-06-10T08:28:26.504Z";"root";NA;"completion";15,0078752205107;"Individualist";19,9298535472136;"Individualist";1;17,4688643838622;NA;NA;NA;NA;NA;NA;1;1;2
139;10,1331783333333;607990,699999996;607,990699999996;"2026-06-18T00:44:26.634Z";"2026-06-18T00:54:34.641Z";"root";NA;"completion";" Erst habe ich immer eins fur beide seiten aufgedeckt und dann einmal versucht, nur eine seite aufzudecken komplett und wenn mir die summe gefallen hat, die seite dann gewahlt oder auf gluck falls es mir nicht gefallen hat die andere aber ich habe mich mit der auf beiden seite eins aufdecken besser gefuhlt.";" ";1;6;"female";25;"mouse";"serious";"ring_first";6,4998800000002;389992,800000012;389,992800000012;"2026-06-09T08:09:40.114Z";"2026-06-09T08:16:10.118Z";"root";NA;"completion";-9,81616337875373;"Individualist";16,9619533812933;"Individualist";1;3,57289500126978;"ring";10;17;223;273;244;6,17;7,27;13,44
140;11,1216300000012;667297,800000072;667,297800000072;"2026-06-18T06:45:10.027Z";"2026-06-18T06:56:17.326Z";"root";NA;"completion";" mein eigenanteil spielt natürlich eine rolle. ich versuche für beide eine faire aufteilung gestalten, sodass jeder bei einer möglichen max. summe viel erhält. ist eine summe deutlich höher als die niedrige summe des anderen, ist das okay, weil der gesamtbetrag entscheidend ist. also bekomm jemand 1 oder 5 euro und der andere bei 1 euro auch 1 euro und wenn einer 5 euro erhält und der andere dann nur 0,3 Euro, ist das okay weil der Betrag sehr hoch ist und im gesamtverhältnis akzeptabel, dass jemand dann deutlich den kürzeren zieht. Insgesamt gilt es beiden eine hohe Summe zu ermöglichen. ich versuche möglichst genug infos beim aufdecken zu erhalten. allerdings nicht zu viel, da mich jede Info Geld kostet. und manchmal reichen Teilinfos.";" ";1;144;"male";30;"mouse";"serious";"ring_first";8,08538333333333;485123;485,123;"2026-06-10T07:21:23.741Z";"2026-06-10T07:29:28.864Z";"root";NA;"completion";50,2792800556457;"Prosocial";42,9734844528352;"Prosocial";1;46,6263822542405;"ring";10;24;131;100;210;4,1;5,36;9,46
