"uniqueID";"response";"item";"choice_self";"choice_other";"svo_trial"
127;"o5";"11";255;255;5
127;"o5";"13";225;225;6
127;"o7";"10";278;278;7
127;"o1";"15";270;300;8
127;"o4";"4";190;204;9
127;"o5";"8";285;285;10
127;"o9";"12";300;270;11
127;"o5";"5";225;225;12
127;"o6";"7";244;244;13
127;"o4";"9";244;244;14
128;"o9";"3";256;256;0
128;"o9";"12";300;270;1
128;"o9";"4";256;44;2
128;"o1";"10";300;210;3
128;"o9";"13";300;150;4
128;"o9";"8";300;270;5
128;"o1";"6";300;150;6
128;"o9";"11";300;210;7
128;"o9";"15";300;150;8
128;"o1";"9";300;210;9
128;"o9";"2";300;150;10
128;"o1";"1";256;256;11
128;"o1";"7";300;150;12
128;"o1";"14";300;270;13
128;"o1";"5";300;150;14
129;"o5";"8";285;285;0
129;"o3";"14";278;278;1
129;"o3";"7";278;188;2
129;"o1";"10";300;210;3
129;"o4";"5";244;206;4
129;"o1";"1";256;256;5
129;"o9";"3";256;256;6
129;"o6";"4";216;140;7
129;"o9";"12";300;270;8
129;"o1";"15";270;300;9
129;"o1";"9";300;210;10
129;"o9";"2";300;150;11
129;"o9";"6";256;256;12
129;"o9";"13";300;150;13
129;"o9";"11";300;210;14
130;"o5";"13";225;225;0
130;"o9";"3";256;256;1
130;"o9";"8";300;270;2
130;"o6";"4";216;140;3
130;"o5";"15";285;225;4
130;"o5";"7";255;225;5
130;"o7";"10";278;278;6
130;"o9";"6";256;256;7
130;"o9";"12";300;270;8
130;"o5";"11";255;255;9
130;"o9";"2";300;150;10
130;"o1";"1";256;256;11
130;"o1";"9";300;210;12
130;"o1";"14";300;270;13
130;"o5";"5";225;225;14
131;"o9";"3";256;256;0
131;"o9";"2";300;150;1
131;"o8";"15";296;169;2
131;"o1";"1";256;256;3
131;"o7";"8";292;278;4
131;"o2";"7";289;169;5
131;"o2";"6";295;163;6
131;"o9";"12";300;270;7
131;"o1";"14";300;270;8
131;"o2";"10";296;221;9
131;"o8";"13";281;169;10
131;"o2";"5";281;169;11
131;"o9";"4";256;44;12
131;"o1";"9";300;210;13
131;"o9";"11";300;210;14
132;"o6";"7";244;244;0
132;"o1";"9";300;210;1
132;"o9";"10";270;300;2
132;"o9";"2";300;150;3
132;"o9";"3";256;256;4
132;"o9";"12";300;270;5
132;"o5";"8";285;285;6
132;"o2";"14";289;274;7
132;"o5";"11";255;255;8
132;"o5";"13";225;225;9
132;"o1";"15";270;300;10
132;"o4";"4";190;204;11
132;"o5";"5";225;225;12
132;"o1";"1";256;256;13
132;"o9";"6";256;256;14
133;"o1";"5";300;150;0
133;"o1";"1";256;256;1
133;"o9";"2";300;150;2
133;"o9";"8";300;270;3
133;"o1";"7";300;150;4
133;"o1";"10";300;210;5
133;"o4";"15";281;244;6
133;"o1";"9";300;210;7
133;"o9";"12";300;270;8
133;"o9";"11";300;210;9
133;"o9";"3";256;256;10
133;"o1";"14";300;270;11
133;"o5";"4";203;172;12
133;"o9";"13";300;150;13
133;"o9";"6";256;256;14
134;"o9";"8";300;270;0
134;"o5";"5";225;225;1
134;"o1";"14";300;270;2
134;"o9";"12";300;270;3
134;"o1";"1";256;256;4
134;"o5";"11";255;255;5
134;"o9";"10";270;300;6
134;"o9";"2";300;150;7
134;"o1";"15";270;300;8
134;"o1";"9";300;210;9
134;"o1";"4";150;300;10
134;"o9";"6";256;256;11
134;"o5";"13";225;225;12
134;"o9";"3";256;256;13
134;"o9";"7";210;300;14
136;"o9";"2";300;150;0
136;"o1";"14";300;270;1
136;"o1";"6";300;150;2
136;"o9";"13";300;150;3
136;"o8";"4";243;76;4
136;"o4";"10";289;244;5
136;"o1";"7";300;150;6
136;"o7";"15";292;188;7
136;"o9";"12";300;270;8
136;"o1";"1";256;256;9
136;"o9";"11";300;210;10
136;"o9";"3";256;256;11
136;"o9";"8";300;270;12
136;"o1";"9";300;210;13
136;"o1";"5";300;150;14
137;"o5";"5";225;225;0
137;"o5";"8";285;285;1
137;"o3";"15";278;262;2
137;"o5";"13";225;225;3
137;"o9";"2";300;150;4
137;"o4";"9";244;244;5
137;"o7";"10";278;278;6
137;"o8";"12";281;274;7
137;"o5";"14";255;285;8
137;"o5";"7";255;225;9
137;"o5";"11";255;255;10
137;"o9";"6";256;256;11
137;"o5";"4";203;172;12
137;"o1";"1";256;256;13
137;"o9";"3";256;256;14
138;"o1";"1";256;256;0
138;"o7";"10";278;278;1
138;"o3";"14";278;278;2
138;"o5";"11";255;255;3
138;"o4";"4";190;204;4
138;"o9";"3";256;256;5
138;"o6";"7";244;244;6
138;"o5";"5";225;225;7
138;"o9";"2";300;150;8
138;"o9";"12";300;270;9
138;"o5";"13";225;225;10
138;"o4";"9";244;244;11
138;"o5";"8";285;285;12
138;"o1";"15";270;300;13
138;"o9";"6";256;256;14
139;"o9";"4";256;44;0
139;"o1";"5";300;150;1
139;"o1";"6";300;150;2
139;"o9";"3";256;256;3
139;"o9";"12";300;270;4
139;"o9";"8";300;270;5
139;"o9";"2";300;150;6
139;"o9";"15";300;150;7
139;"o1";"10";300;210;8
139;"o9";"11";300;210;9
139;"o1";"7";300;150;10
139;"o1";"1";256;256;11
139;"o1";"14";300;270;12
139;"o1";"9";300;210;13
139;"o9";"13";300;150;14
140;"o4";"7";266;206;0
140;"o3";"10";292;233;1
140;"o9";"2";300;150;2
140;"o5";"15";285;225;3
140;"o5";"11";255;255;4
140;"o5";"5";225;225;5
140;"o9";"3";256;256;6
140;"o3";"9";262;233;7
140;"o9";"8";300;270;8
140;"o1";"1";256;256;9
140;"o2";"14";289;274;10
140;"o8";"12";281;274;11
140;"o6";"4";216;140;12
140;"o8";"6";262;243;13
140;"o6";"13";244;206;14
141;"o1";"10";300;210;0
141;"o8";"11";289;221;1
141;"o9";"12";300;270;2
141;"o1";"14";300;270;3
141;"o1";"1";256;256;4
141;"o3";"9";262;233;5
141;"o1";"5";300;150;6
141;"o7";"4";230;108;7
141;"o9";"8";300;270;8
141;"o9";"3";256;256;9
141;"o9";"2";300;150;10
141;"o3";"7";278;188;11
141;"o3";"15";278;262;12
141;"o5";"6";278;203;13
141;"o7";"13";262;188;14
142;"o4";"9";244;244;0
142;"o7";"12";262;278;1
142;"o5";"4";203;172;2
142;"o1";"15";270;300;3
142;"o9";"8";300;270;4
142;"o9";"2";300;150;5
142;"o1";"7";300;150;6
142;"o1";"14";300;270;7
142;"o5";"10";285;255;8
142;"o5";"5";225;225;9
142;"o9";"3";256;256;10
142;"o1";"1";256;256;11
142;"o9";"6";256;256;12
142;"o5";"13";225;225;13
142;"o5";"11";255;255;14
143;"o1";"14";300;270;0
143;"o1";"15";270;300;1
143;"o1";"1";256;256;2
143;"o9";"12";300;270;3
143;"o9";"6";256;256;4
143;"o9";"2";300;150;5
143;"o1";"9";300;210;6
143;"o1";"7";300;150;7
143;"o9";"10";270;300;8
143;"o1";"5";300;150;9
143;"o9";"3";256;256;10
143;"o9";"13";300;150;11
143;"o9";"4";256;44;12
143;"o9";"11";300;210;13
143;"o9";"8";300;270;14
144;"o6";"13";244;206;0
144;"o1";"1";256;256;1
144;"o1";"15";270;300;2
144;"o9";"3";256;256;3
144;"o9";"2";300;150;4
144;"o9";"12";300;270;5
144;"o9";"7";210;300;6
144;"o1";"9";300;210;7
144;"o1";"8";270;300;8
144;"o1";"14";300;270;9
144;"o9";"10";270;300;10
144;"o5";"5";225;225;11
144;"o6";"6";273;216;12
144;"o4";"4";190;204;13
144;"o1";"11";210;300;14
145;"o6";"7";244;244;0
145;"o7";"10";278;278;1
145;"o9";"8";300;270;2
145;"o1";"1";256;256;3
145;"o1";"9";300;210;4
145;"o5";"4";203;172;5
145;"o9";"3";256;256;6
145;"o9";"12";300;270;7
145;"o4";"5";244;206;8
145;"o4";"15";281;244;9
145;"o6";"6";273;216;10
145;"o6";"13";244;206;11
145;"o9";"2";300;150;12
145;"o3";"14";278;278;13
145;"o5";"11";255;255;14
146;"o7";"15";292;188;0
146;"o9";"8";300;270;1
146;"o9";"12";300;270;2
146;"o1";"14";300;270;3
146;"o9";"11";300;210;4
146;"o1";"6";300;150;5
146;"o1";"1";256;256;6
146;"o9";"13";300;150;7
146;"o1";"9";300;210;8
146;"o9";"3";256;256;9
146;"o9";"2";300;150;10
146;"o9";"10";270;300;11
146;"o1";"5";300;150;12
146;"o1";"7";300;150;13
146;"o9";"4";256;44;14
147;"o9";"12";300;270;0
147;"o9";"8";300;270;1
147;"o9";"2";300;150;2
147;"o2";"14";289;274;3
147;"o9";"15";300;150;4
147;"o9";"11";300;210;5
147;"o1";"9";300;210;6
147;"o1";"7";300;150;7
147;"o9";"10";270;300;8
147;"o9";"3";256;256;9
147;"o1";"5";300;150;10
147;"o2";"6";295;163;11
147;"o9";"13";300;150;12
147;"o1";"1";256;256;13
147;"o9";"4";256;44;14
148;"o9";"6";256;256;0
148;"o9";"8";300;270;1
148;"o1";"7";300;150;2
148;"o1";"14";300;270;3
148;"o9";"11";300;210;4
148;"o1";"1";256;256;5
148;"o1";"9";300;210;6
148;"o9";"15";300;150;7
148;"o9";"3";256;256;8
148;"o9";"13";300;150;9
148;"o9";"2";300;150;10
148;"o1";"10";300;210;11
148;"o1";"5";300;150;12
148;"o9";"12";300;270;13
148;"o9";"4";256;44;14
149;"o5";"4";203;172;0
149;"o3";"9";262;233;1
149;"o2";"1";256;230;2
149;"o9";"2";300;150;3
149;"o9";"8";300;270;4
149;"o4";"7";266;206;5
149;"o4";"15";281;244;6
149;"o9";"12";300;270;7
149;"o4";"5";244;206;8
149;"o6";"13";244;206;9
149;"o5";"6";278;203;10
149;"o1";"14";300;270;11
149;"o4";"10";289;244;12
149;"o7";"11";278;233;13
149;"o9";"3";256;256;14
150;"o9";"12";300;270;0
150;"o7";"4";230;108;1
150;"o9";"11";300;210;2
150;"o1";"10";300;210;3
150;"o1";"1";256;256;4
150;"o7";"15";292;188;5
150;"o9";"3";256;256;6
150;"o8";"13";281;169;7
150;"o9";"8";300;270;8
150;"o2";"7";289;169;9
150;"o5";"9";225;255;10
150;"o9";"2";300;150;11
150;"o1";"14";300;270;12
150;"o3";"6";289;177;13
150;"o3";"5";262;188;14
151;"o5";"13";225;225;0
151;"o5";"8";285;285;1
151;"o4";"4";190;204;2
151;"o9";"3";256;256;3
151;"o9";"2";300;150;4
151;"o1";"14";300;270;5
151;"o9";"10";270;300;6
151;"o1";"9";300;210;7
151;"o5";"11";255;255;8
151;"o8";"12";281;274;9
151;"o9";"6";256;256;10
151;"o6";"7";244;244;11
151;"o1";"15";270;300;12
151;"o1";"1";256;256;13
151;"o5";"5";225;225;14
153;"o7";"10";278;278;0
153;"o1";"1";256;256;1
153;"o1";"14";300;270;2
153;"o4";"9";244;244;3
153;"o8";"6";262;243;4
153;"o9";"3";256;256;5
153;"o9";"12";300;270;6
153;"o5";"11";255;255;7
153;"o6";"7";244;244;8
153;"o2";"15";274;281;9
153;"o5";"13";225;225;10
153;"o9";"2";300;150;11
153;"o5";"5";225;225;12
153;"o4";"4";190;204;13
153;"o5";"8";285;285;14
154;"o5";"11";255;255;0
154;"o1";"14";300;270;1
154;"o1";"15";270;300;2
154;"o1";"1";256;256;3
154;"o5";"13";225;225;4
154;"o5";"5";225;225;5
154;"o9";"6";256;256;6
154;"o9";"8";300;270;7
154;"o1";"9";300;210;8
154;"o9";"10";270;300;9
154;"o9";"3";256;256;10
154;"o4";"4";190;204;11
154;"o9";"7";210;300;12
154;"o9";"12";300;270;13
154;"o9";"2";300;150;14
155;"o1";"15";270;300;0
155;"o9";"11";300;210;1
155;"o1";"9";300;210;2
155;"o1";"7";300;150;3
155;"o9";"3";256;256;4
155;"o1";"14";300;270;5
155;"o9";"8";300;270;6
155;"o9";"10";270;300;7
155;"o9";"4";256;44;8
155;"o9";"13";300;150;9
155;"o1";"6";300;150;10
155;"o1";"5";300;150;11
155;"o9";"2";300;150;12
155;"o9";"12";300;270;13
155;"o1";"1";256;256;14
156;"o1";"1";256;256;0
156;"o9";"8";300;270;1
156;"o9";"6";256;256;2
156;"o9";"11";300;210;3
156;"o9";"2";300;150;4
156;"o5";"7";255;225;5
156;"o7";"4";230;108;6
156;"o9";"3";256;256;7
156;"o3";"10";292;233;8
156;"o6";"15";289;206;9
156;"o7";"13";262;188;10
156;"o2";"5";281;169;11
156;"o2";"9";281;221;12
156;"o9";"12";300;270;13
156;"o2";"14";289;274;14
157;"o1";"9";300;210;0
157;"o9";"2";300;150;1
157;"o1";"14";300;270;2
157;"o1";"5";300;150;3
157;"o9";"8";300;270;4
157;"o9";"6";256;256;5
157;"o9";"11";300;210;6
157;"o9";"15";300;150;7
157;"o9";"12";300;270;8
157;"o1";"10";300;210;9
157;"o1";"7";300;150;10
157;"o1";"1";256;256;11
157;"o5";"4";203;172;12
157;"o5";"13";225;225;13
157;"o9";"3";256;256;14
158;"o1";"6";300;150;0
158;"o1";"1";256;256;1
158;"o7";"10";278;278;2
158;"o9";"13";300;150;3
158;"o1";"9";300;210;4
158;"o9";"12";300;270;5
158;"o1";"5";300;150;6
158;"o9";"8";300;270;7
158;"o9";"2";300;150;8
158;"o9";"4";256;44;9
158;"o6";"7";244;244;10
158;"o1";"15";270;300;11
158;"o1";"14";300;270;12
158;"o9";"3";256;256;13
158;"o9";"11";300;210;14
159;"o1";"10";300;210;0
159;"o9";"8";300;270;1
159;"o9";"13";300;150;2
159;"o9";"3";256;256;3
159;"o1";"5";300;150;4
159;"o9";"2";300;150;5
159;"o1";"9";300;210;6
159;"o9";"4";256;44;7
159;"o9";"12";300;270;8
159;"o1";"6";300;150;9
159;"o9";"11";300;210;10
159;"o1";"7";300;150;11
159;"o9";"15";300;150;12
159;"o1";"1";256;256;13
159;"o1";"14";300;270;14
160;"o1";"14";300;270;0
160;"o9";"13";300;150;1
160;"o1";"6";300;150;2
160;"o5";"10";285;255;3
160;"o5";"1";256;150;4
160;"o9";"11";300;210;5
160;"o9";"8";300;270;6
160;"o8";"3";243;262;7
160;"o9";"4";256;44;8
160;"o2";"5";281;169;9
160;"o2";"7";289;169;10
160;"o5";"2";278;97;11
160;"o9";"9";150;300;12
160;"o1";"12";150;300;13
160;"o9";"15";300;150;14
161;"o9";"6";256;256;0
161;"o3";"5";262;188;1
161;"o9";"2";300;150;2
161;"o8";"11";289;221;3
161;"o1";"9";300;210;4
161;"o7";"13";262;188;5
161;"o3";"15";278;262;6
161;"o9";"3";256;256;7
161;"o1";"14";300;270;8
161;"o6";"7";244;244;9
161;"o1";"1";256;256;10
161;"o7";"10";278;278;11
161;"o6";"8";289;281;12
161;"o5";"4";203;172;13
161;"o9";"12";300;270;14
162;"o9";"15";300;150;0
162;"o9";"12";300;270;1
162;"o1";"14";300;270;2
162;"o9";"2";300;150;3
162;"o1";"9";300;210;4
162;"o8";"11";289;221;5
162;"o1";"1";256;256;6
162;"o1";"6";300;150;7
162;"o1";"10";300;210;8
162;"o9";"13";300;150;9
162;"o1";"7";300;150;10
162;"o9";"8";300;270;11
162;"o9";"3";256;256;12
162;"o1";"5";300;150;13
162;"o9";"4";256;44;14
163;"o1";"7";300;150;0
163;"o9";"3";256;256;1
163;"o9";"15";300;150;2
163;"o1";"6";300;150;3
163;"o1";"5";300;150;4
163;"o1";"9";300;210;5
163;"o9";"2";300;150;6
163;"o1";"10";300;210;7
163;"o9";"4";256;44;8
163;"o1";"14";300;270;9
163;"o1";"1";256;256;10
163;"o9";"12";300;270;11
163;"o9";"8";300;270;12
163;"o9";"13";300;150;13
163;"o9";"11";300;210;14
164;"o1";"9";300;210;0
164;"o1";"10";300;210;1
164;"o9";"6";256;256;2
164;"o1";"14";300;270;3
164;"o1";"15";270;300;4
164;"o9";"3";256;256;5
164;"o1";"4";150;300;6
164;"o9";"13";300;150;7
164;"o1";"1";256;256;8
164;"o1";"5";300;150;9
164;"o5";"7";255;225;10
164;"o9";"11";300;210;11
164;"o9";"8";300;270;12
164;"o9";"12";300;270;13
164;"o9";"2";300;150;14
165;"o1";"5";300;150;0
165;"o1";"10";300;210;1
165;"o1";"14";300;270;2
165;"o1";"9";300;210;3
165;"o1";"1";256;256;4
165;"o9";"12";300;270;5
165;"o9";"13";300;150;6
165;"o7";"4";230;108;7
165;"o8";"15";296;169;8
165;"o9";"11";300;210;9
165;"o9";"3";256;256;10
165;"o9";"2";300;150;11
165;"o9";"8";300;270;12
165;"o2";"7";289;169;13
165;"o2";"6";295;163;14
166;"o5";"5";225;225;0
166;"o9";"3";256;256;1
166;"o6";"4";216;140;2
166;"o9";"2";300;150;3
166;"o1";"9";300;210;4
166;"o3";"15";278;262;5
166;"o6";"10";281;266;6
166;"o9";"12";300;270;7
166;"o5";"6";278;203;8
166;"o9";"11";300;210;9
166;"o1";"1";256;256;10
166;"o4";"7";266;206;11
166;"o9";"8";300;270;12
166;"o8";"13";281;169;13
166;"o1";"14";300;270;14
167;"o1";"6";300;150;0
167;"o9";"2";300;150;1
167;"o9";"12";300;270;2
167;"o1";"9";300;210;3
167;"o1";"10";300;210;4
167;"o9";"11";300;210;5
167;"o1";"1";256;256;6
167;"o2";"5";281;169;7
167;"o9";"3";256;256;8
167;"o1";"14";300;270;9
167;"o8";"13";281;169;10
167;"o8";"15";296;169;11
167;"o6";"8";289;281;12
167;"o5";"4";203;172;13
167;"o3";"7";278;188;14
168;"o7";"4";230;108;0
168;"o9";"2";300;150;1
168;"o1";"9";300;210;2
168;"o9";"8";300;270;3
168;"o9";"10";270;300;4
168;"o1";"14";300;270;5
168;"o9";"3";256;256;6
168;"o7";"11";278;233;7
168;"o1";"1";256;256;8
168;"o1";"15";270;300;9
168;"o7";"13";262;188;10
168;"o2";"6";295;163;11
168;"o3";"7";278;188;12
168;"o3";"5";262;188;13
168;"o9";"12";300;270;14
169;"o1";"10";300;210;0
169;"o9";"15";300;150;1
169;"o1";"7";300;150;2
169;"o1";"9";300;210;3
169;"o9";"13";300;150;4
169;"o9";"8";300;270;5
169;"o1";"5";300;150;6
169;"o9";"12";300;270;7
169;"o8";"1";256;70;8
169;"o9";"4";256;44;9
169;"o1";"6";300;150;10
169;"o9";"2";300;150;11
169;"o9";"11";300;210;12
169;"o1";"14";300;270;13
169;"o9";"3";256;256;14
170;"o9";"12";300;270;0
170;"o9";"11";300;210;1
170;"o9";"8";300;270;2
170;"o9";"4";256;44;3
170;"o9";"15";300;150;4
170;"o1";"9";300;210;5
170;"o1";"1";256;256;6
170;"o1";"7";300;150;7
170;"o1";"14";300;270;8
170;"o9";"3";256;256;9
170;"o9";"2";300;150;10
170;"o1";"10";300;210;11
170;"o1";"6";300;150;12
170;"o1";"5";300;150;13
170;"o9";"13";300;150;14
171;"o9";"2";300;150;0
171;"o9";"10";270;300;1
171;"o1";"9";300;210;2
171;"o1";"14";300;270;3
171;"o5";"13";225;225;4
171;"o1";"15";270;300;5
171;"o9";"3";256;256;6
171;"o5";"8";285;285;7
171;"o1";"1";256;256;8
171;"o9";"6";256;256;9
171;"o9";"7";210;300;10
171;"o1";"4";150;300;11
171;"o5";"5";225;225;12
171;"o5";"11";255;255;13
171;"o9";"12";300;270;14
172;"o9";"2";300;150;0
172;"o9";"8";300;270;1
172;"o6";"13";244;206;2
172;"o1";"1";256;256;3
172;"o5";"11";255;255;4
172;"o2";"15";274;281;5
172;"o8";"12";281;274;6
172;"o3";"14";278;278;7
172;"o6";"4";216;140;8
172;"o7";"10";278;278;9
172;"o4";"7";266;206;10
172;"o1";"9";300;210;11
172;"o3";"5";262;188;12
172;"o9";"3";256;256;13
172;"o5";"6";278;203;14
173;"o3";"14";278;278;0
173;"o3";"6";289;177;1
173;"o3";"9";262;233;2
173;"o3";"5";262;188;3
173;"o3";"15";278;262;4
173;"o5";"11";255;255;5
173;"o1";"1";256;256;6
173;"o7";"10";278;278;7
173;"o9";"3";256;256;8
173;"o6";"7";244;244;9
173;"o8";"12";281;274;10
173;"o5";"13";225;225;11
173;"o5";"4";203;172;12
173;"o5";"8";285;285;13
173;"o7";"2";289;123;14
174;"o5";"11";255;255;0
174;"o7";"10";278;278;1
174;"o7";"12";262;278;2
174;"o3";"15";278;262;3
174;"o5";"7";255;225;4
174;"o1";"1";256;256;5
174;"o5";"13";225;225;6
174;"o9";"3";256;256;7
174;"o5";"5";225;225;8
174;"o5";"8";285;285;9
174;"o9";"2";300;150;10
174;"o5";"4";203;172;11
174;"o4";"9";244;244;12
174;"o3";"14";278;278;13
174;"o9";"6";256;256;14
175;"o1";"1";256;256;0
175;"o5";"5";225;225;1
175;"o9";"6";256;256;2
175;"o3";"14";278;278;3
175;"o5";"8";285;285;4
175;"o5";"13";225;225;5
175;"o6";"7";244;244;6
175;"o4";"9";244;244;7
175;"o5";"4";203;172;8
175;"o8";"12";281;274;9
175;"o3";"15";278;262;10
175;"o9";"3";256;256;11
175;"o9";"2";300;150;12
175;"o7";"10";278;278;13
175;"o5";"11";255;255;14
176;"o1";"14";300;270;0
176;"o1";"9";300;210;1
176;"o9";"4";256;44;2
176;"o1";"10";300;210;3
176;"o1";"7";300;150;4
176;"o9";"11";300;210;5
176;"o9";"3";256;256;6
176;"o9";"2";300;150;7
176;"o1";"5";300;150;8
176;"o9";"13";300;150;9
176;"o9";"8";300;270;10
176;"o9";"12";300;270;11
176;"o9";"15";300;150;12
176;"o1";"6";300;150;13
176;"o1";"1";256;256;14
177;"o5";"8";285;285;0
177;"o7";"10";278;278;1
177;"o5";"11";255;255;2
177;"o8";"12";281;274;3
177;"o4";"4";190;204;4
177;"o9";"2";300;150;5
177;"o3";"14";278;278;6
177;"o6";"7";244;244;7
177;"o5";"5";225;225;8
177;"o2";"15";274;281;9
177;"o5";"13";225;225;10
177;"o1";"1";256;256;11
177;"o4";"9";244;244;12
177;"o9";"6";256;256;13
177;"o9";"3";256;256;14
178;"o9";"15";300;150;0
178;"o9";"11";300;210;1
178;"o1";"5";300;150;2
178;"o9";"3";256;256;3
178;"o1";"1";256;256;4
178;"o9";"6";256;256;5
178;"o7";"10";278;278;6
178;"o5";"13";225;225;7
178;"o1";"9";300;210;8
178;"o5";"4";203;172;9
178;"o3";"14";278;278;10
178;"o9";"8";300;270;11
178;"o4";"7";266;206;12
178;"o9";"2";300;150;13
178;"o9";"12";300;270;14
179;"o9";"15";300;150;0
179;"o1";"1";256;256;1
179;"o9";"13";300;150;2
179;"o9";"4";256;44;3
179;"o1";"9";300;210;4
179;"o9";"8";300;270;5
179;"o9";"12";300;270;6
179;"o9";"3";256;256;7
179;"o1";"14";300;270;8
179;"o1";"10";300;210;9
179;"o1";"6";300;150;10
179;"o1";"5";300;150;11
179;"o1";"7";300;150;12
179;"o9";"11";300;210;13
179;"o9";"2";300;150;14
180;"o1";"10";300;210;0
180;"o1";"14";300;270;1
180;"o9";"4";256;44;2
180;"o9";"8";300;270;3
180;"o9";"12";300;270;4
180;"o9";"3";256;256;5
180;"o1";"1";256;256;6
180;"o1";"7";300;150;7
180;"o1";"5";300;150;8
180;"o9";"13";300;150;9
180;"o9";"2";300;150;10
180;"o1";"6";300;150;11
180;"o9";"15";300;150;12
180;"o9";"11";300;210;13
180;"o1";"9";300;210;14
181;"o7";"10";278;278;0
181;"o5";"5";225;225;1
181;"o5";"11";255;255;2
181;"o3";"14";278;278;3
181;"o9";"3";256;256;4
181;"o5";"8";285;285;5
181;"o4";"4";190;204;6
181;"o1";"1";256;256;7
181;"o3";"15";278;262;8
181;"o5";"13";225;225;9
181;"o8";"12";281;274;10
181;"o9";"6";256;256;11
181;"o4";"9";244;244;12
181;"o9";"2";300;150;13
181;"o6";"7";244;244;14
182;"o9";"2";300;150;0
182;"o5";"6";278;203;1
182;"o1";"9";300;210;2
182;"o5";"13";225;225;3
182;"o1";"14";300;270;4
182;"o9";"10";270;300;5
182;"o5";"15";285;225;6
182;"o5";"11";255;255;7
182;"o9";"12";300;270;8
182;"o9";"3";256;256;9
182;"o5";"7";255;225;10
182;"o9";"8";300;270;11
182;"o5";"5";225;225;12
182;"o5";"4";203;172;13
182;"o1";"1";256;256;14
183;"o1";"5";300;150;0
183;"o1";"1";256;256;1
183;"o1";"10";300;210;2
183;"o9";"4";256;44;3
183;"o1";"14";300;270;4
183;"o1";"6";300;150;5
183;"o9";"2";300;150;6
183;"o9";"8";300;270;7
183;"o9";"12";300;270;8
183;"o9";"11";300;210;9
183;"o1";"7";300;150;10
183;"o9";"15";300;150;11
183;"o9";"13";300;150;12
183;"o9";"3";256;256;13
183;"o1";"9";300;210;14
184;"o1";"5";300;150;0
184;"o1";"14";300;270;1
184;"o9";"2";300;150;2
184;"o9";"3";256;256;3
184;"o1";"6";300;150;4
184;"o1";"9";300;210;5
184;"o9";"15";300;150;6
184;"o9";"12";300;270;7
184;"o9";"4";256;44;8
184;"o1";"7";300;150;9
184;"o9";"13";300;150;10
184;"o9";"11";300;210;11
184;"o1";"10";300;210;12
184;"o9";"8";300;270;13
184;"o1";"1";256;256;14
185;"o1";"14";300;270;0
185;"o2";"9";281;221;1
185;"o6";"8";289;281;2
185;"o9";"12";300;270;3
185;"o5";"4";203;172;4
185;"o1";"15";270;300;5
185;"o5";"13";225;225;6
185;"o4";"6";284;190;7
185;"o9";"3";256;256;8
185;"o1";"1";256;256;9
185;"o4";"7";266;206;10
185;"o4";"5";244;206;11
185;"o5";"10";285;255;12
185;"o8";"11";289;221;13
185;"o8";"2";295;137;14
186;"o1";"6";300;150;0
186;"o9";"11";300;210;1
186;"o1";"7";300;150;2
186;"o9";"8";300;270;3
186;"o9";"2";300;150;4
186;"o1";"5";300;150;5
186;"o1";"9";300;210;6
186;"o1";"1";256;256;7
186;"o1";"10";300;210;8
186;"o9";"12";300;270;9
186;"o9";"4";256;44;10
186;"o1";"14";300;270;11
186;"o9";"3";256;256;12
186;"o9";"13";300;150;13
186;"o9";"15";300;150;14
187;"o6";"4";216;140;0
187;"o5";"8";285;285;1
187;"o7";"12";262;278;2
187;"o9";"6";256;256;3
187;"o3";"14";278;278;4
187;"o8";"3";243;262;5
187;"o9";"2";300;150;6
187;"o5";"13";225;225;7
187;"o1";"1";256;256;8
187;"o6";"7";244;244;9
187;"o7";"10";278;278;10
187;"o5";"9";225;255;11
187;"o5";"5";225;225;12
187;"o5";"11";255;255;13
187;"o2";"15";274;281;14
188;"o1";"14";300;270;0
188;"o7";"4";230;108;1
188;"o3";"7";278;188;2
188;"o2";"5";281;169;3
188;"o9";"11";300;210;4
188;"o1";"1";256;256;5
188;"o3";"6";289;177;6
188;"o4";"10";289;244;7
188;"o9";"12";300;270;8
188;"o9";"8";300;270;9
188;"o5";"15";285;225;10
188;"o1";"9";300;210;11
188;"o6";"13";244;206;12
188;"o9";"3";256;256;13
188;"o9";"2";300;150;14
189;"o9";"3";256;256;0
189;"o9";"6";256;256;1
189;"o9";"15";300;150;2
189;"o9";"8";300;270;3
189;"o5";"4";203;172;4
189;"o9";"10";270;300;5
189;"o9";"12";300;270;6
189;"o7";"9";188;278;7
189;"o5";"5";225;225;8
189;"o5";"13";225;225;9
189;"o5";"14";255;285;10
189;"o5";"11";255;255;11
189;"o9";"2";300;150;12
189;"o1";"1";256;256;13
189;"o6";"7";244;244;14
190;"o9";"2";300;150;0
190;"o3";"14";278;278;1
190;"o4";"4";190;204;2
190;"o6";"7";244;244;3
190;"o5";"11";255;255;4
190;"o1";"15";270;300;5
190;"o7";"10";278;278;6
190;"o4";"9";244;244;7
190;"o5";"8";285;285;8
190;"o8";"12";281;274;9
190;"o9";"3";256;256;10
190;"o5";"13";225;225;11
190;"o9";"6";256;256;12
190;"o5";"5";225;225;13
190;"o1";"1";256;256;14
191;"o7";"4";230;108;0
191;"o7";"6";267;230;1
191;"o4";"9";244;244;2
191;"o5";"11";255;255;3
191;"o9";"2";300;150;4
191;"o3";"14";278;278;5
